SalesOrderNumber,SalesOrderLineNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount
SO62934,1,12/28/2021,Brenda Arun,brenda10@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO62934,2,12/28/2021,Brenda Arun,brenda10@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62908,1,12/28/2021,Larry Diaz,larry4@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62908,2,12/28/2021,Larry Diaz,larry4@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62883,1,12/28/2021,Roberto Ramos,roberto16@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO62883,2,12/28/2021,Roberto Ramos,roberto16@adventure-works.com,"Short-Sleeve Classic Jersey, XL",1,53.99,4.3192
SO62932,1,12/28/2021,Devon Kennedy,devon5@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO62932,2,12/28/2021,Devon Kennedy,devon5@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62932,3,12/28/2021,Devon Kennedy,devon5@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62932,4,12/28/2021,Devon Kennedy,devon5@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO62918,1,12/28/2021,Caleb Campbell,caleb36@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62918,2,12/28/2021,Caleb Campbell,caleb36@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62918,3,12/28/2021,Caleb Campbell,caleb36@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO62918,4,12/28/2021,Caleb Campbell,caleb36@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO62890,1,12/28/2021,Joshua Lewis,joshua23@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO62919,1,12/28/2021,Erin Morris,erin22@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62919,2,12/28/2021,Erin Morris,erin22@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62919,3,12/28/2021,Erin Morris,erin22@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO62919,4,12/28/2021,Erin Morris,erin22@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62886,4,12/28/2021,Kurt Nara,kurt17@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO62886,1,12/28/2021,Kurt Nara,kurt17@adventure-works.com,"Mountain-200 Silver, 38",1,2319.99,185.5992
SO62886,2,12/28/2021,Kurt Nara,kurt17@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62886,3,12/28/2021,Kurt Nara,kurt17@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62923,3,12/28/2021,Bianca Guo,bianca14@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62923,1,12/28/2021,Bianca Guo,bianca14@adventure-works.com,"Mountain-200 Black, 46",1,2294.99,183.5992
SO62923,2,12/28/2021,Bianca Guo,bianca14@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62901,1,12/28/2021,Erin Torres,erin8@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62912,1,12/28/2021,Barry Rodriguez,barry19@adventure-works.com,Touring Tire,1,28.99,2.3192
SO62920,1,12/28/2021,Marc Ruiz,marc5@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO62915,2,12/28/2021,Jeremy Anderson,jeremy2@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62915,3,12/28/2021,Jeremy Anderson,jeremy2@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62915,4,12/28/2021,Jeremy Anderson,jeremy2@adventure-works.com,"Classic Vest, M",1,63.5,5.08
SO62915,1,12/28/2021,Jeremy Anderson,jeremy2@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62876,1,12/28/2021,Fernando Barnes,fernando47@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO62896,1,12/28/2021,Fernando Barnes,fernando47@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62896,2,12/28/2021,Fernando Barnes,fernando47@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO62896,3,12/28/2021,Fernando Barnes,fernando47@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62896,4,12/28/2021,Fernando Barnes,fernando47@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62896,5,12/28/2021,Fernando Barnes,fernando47@adventure-works.com,"Classic Vest, S",1,63.5,5.08
SO62875,1,12/28/2021,Hailey Patterson,hailey30@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO62875,2,12/28/2021,Hailey Patterson,hailey30@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62875,3,12/28/2021,Hailey Patterson,hailey30@adventure-works.com,"Long-Sleeve Logo Jersey, M",1,49.99,3.9992
SO62875,4,12/28/2021,Hailey Patterson,hailey30@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO62916,2,12/28/2021,Adrian Stewart,adrian21@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62916,3,12/28/2021,Adrian Stewart,adrian21@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62916,1,12/28/2021,Adrian Stewart,adrian21@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62917,1,12/28/2021,Abby Fernandez,abby13@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62889,1,12/28/2021,Isabella Russell,isabella30@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO62888,1,12/28/2021,Megan Rodriguez,megan23@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62921,1,12/28/2021,Meagan Subram,meagan13@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62926,1,12/28/2021,Nicole Brown,nicole4@adventure-works.com,"Touring-1000 Yellow, 50",1,2384.07,190.7256
SO62926,2,12/28/2021,Nicole Brown,nicole4@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO62937,1,12/28/2021,Taylor Griffin,taylor45@adventure-works.com,"Road-750 Black, 44",1,539.99,43.1992
SO62937,2,12/28/2021,Taylor Griffin,taylor45@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62938,4,12/28/2021,Katherine Mitchell,katherine59@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO62938,1,12/28/2021,Katherine Mitchell,katherine59@adventure-works.com,"Road-750 Black, 44",1,539.99,43.1992
SO62938,2,12/28/2021,Katherine Mitchell,katherine59@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62938,3,12/28/2021,Katherine Mitchell,katherine59@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO62882,2,12/28/2021,Heidi Martinez,heidi20@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO62882,3,12/28/2021,Heidi Martinez,heidi20@adventure-works.com,"Racing Socks, L",1,8.99,0.7192
SO62882,1,12/28/2021,Heidi Martinez,heidi20@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62929,3,12/28/2021,Willie Yuan,willie26@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO62929,4,12/28/2021,Willie Yuan,willie26@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO62929,1,12/28/2021,Willie Yuan,willie26@adventure-works.com,"Road-350-W Yellow, 48",1,1700.99,136.0792
SO62929,2,12/28/2021,Willie Yuan,willie26@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO62897,1,12/28/2021,Sara Phillips,sara31@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62897,2,12/28/2021,Sara Phillips,sara31@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO62885,1,12/28/2021,Jose Allen,jose82@adventure-works.com,"Road-250 Black, 48",1,2443.35,195.468
SO62893,1,12/28/2021,Sebastian Cox,sebastian11@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO62893,2,12/28/2021,Sebastian Cox,sebastian11@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62894,1,12/28/2021,Xavier Bennett,xavier64@adventure-works.com,Touring Tire,1,28.99,2.3192
SO62894,2,12/28/2021,Xavier Bennett,xavier64@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO62894,3,12/28/2021,Xavier Bennett,xavier64@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO62884,1,12/28/2021,Tammy Fernandez,tammy16@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62945,2,12/28/2021,Gabriel Griffin,gabriel18@adventure-works.com,Touring Tire,1,28.99,2.3192
SO62945,3,12/28/2021,Gabriel Griffin,gabriel18@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO62945,4,12/28/2021,Gabriel Griffin,gabriel18@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62945,5,12/28/2021,Gabriel Griffin,gabriel18@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO62945,1,12/28/2021,Gabriel Griffin,gabriel18@adventure-works.com,"Touring-1000 Blue, 50",1,2384.07,190.7256
SO62895,1,12/28/2021,Charles Ramirez,charles55@adventure-works.com,LL Mountain Tire,1,24.99,1.9992
SO62936,1,12/28/2021,Elijah Patterson,elijah14@adventure-works.com,"Touring-1000 Yellow, 60",1,2384.07,190.7256
SO62936,2,12/28/2021,Elijah Patterson,elijah14@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO62892,1,12/28/2021,Devin Hall,devin21@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO62943,1,12/28/2021,Cedric Zhang,cedric0@adventure-works.com,"Road-750 Black, 58",1,539.99,43.1992
SO62943,2,12/28/2021,Cedric Zhang,cedric0@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO62943,3,12/28/2021,Cedric Zhang,cedric0@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62943,4,12/28/2021,Cedric Zhang,cedric0@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62877,1,12/28/2021,Mary Collins,mary16@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62891,1,12/28/2021,Noah Hayes,noah20@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO62976,1,12/29/2021,Billy Serrano,billy17@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO62976,2,12/29/2021,Billy Serrano,billy17@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO63001,1,12/29/2021,Wesley Li,wesley3@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO63001,2,12/29/2021,Wesley Li,wesley3@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO63001,3,12/29/2021,Wesley Li,wesley3@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO63002,1,12/29/2021,Alfredo Alonso,alfredo9@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO63002,2,12/29/2021,Alfredo Alonso,alfredo9@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO63002,3,12/29/2021,Alfredo Alonso,alfredo9@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62990,1,12/29/2021,Rosa Chen,rosa2@adventure-works.com,"Road-350-W Yellow, 48",1,1700.99,136.0792
SO62990,2,12/29/2021,Rosa Chen,rosa2@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62993,1,12/29/2021,Derrick Navarro,derrick10@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO62994,1,12/29/2021,Kevin Hall,kevin59@adventure-works.com,"Road-750 Black, 52",1,539.99,43.1992
SO62994,2,12/29/2021,Kevin Hall,kevin59@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62994,3,12/29/2021,Kevin Hall,kevin59@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO62994,4,12/29/2021,Kevin Hall,kevin59@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO62994,5,12/29/2021,Kevin Hall,kevin59@adventure-works.com,"Half-Finger Gloves, M",1,24.49,1.9592
SO62995,1,12/29/2021,Zachary Simmons,zachary14@adventure-works.com,"Road-750 Black, 58",1,539.99,43.1992
SO62995,2,12/29/2021,Zachary Simmons,zachary14@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO62995,3,12/29/2021,Zachary Simmons,zachary14@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO62995,4,12/29/2021,Zachary Simmons,zachary14@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62962,1,12/29/2021,Noah Evans,noah27@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO62962,2,12/29/2021,Noah Evans,noah27@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62962,3,12/29/2021,Noah Evans,noah27@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO62992,1,12/29/2021,Alicia Yuan,alicia5@adventure-works.com,"Road-550-W Yellow, 44",1,1120.49,89.6392
SO62992,2,12/29/2021,Alicia Yuan,alicia5@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO62968,1,12/29/2021,Jose Coleman,jose29@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62999,1,12/29/2021,Jarrod Prasad,jarrod9@adventure-works.com,"Mountain-400-W Silver, 38",1,769.49,61.5592
SO62999,2,12/29/2021,Jarrod Prasad,jarrod9@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62999,3,12/29/2021,Jarrod Prasad,jarrod9@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62988,1,12/29/2021,Maurice Shan,maurice11@adventure-works.com,"Touring-2000 Blue, 54",1,1214.85,97.188
SO62988,2,12/29/2021,Maurice Shan,maurice11@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO62998,1,12/29/2021,Cindy Sai,cindy6@adventure-works.com,"Road-750 Black, 48",1,539.99,43.1992
SO62998,2,12/29/2021,Cindy Sai,cindy6@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO62961,1,12/29/2021,Jason Griffin,jason18@adventure-works.com,HL Road Tire,1,32.6,2.608
SO62961,2,12/29/2021,Jason Griffin,jason18@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO62957,1,12/29/2021,Henry Garcia,henry16@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO62958,1,12/29/2021,Mason Roberts,mason25@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO62958,2,12/29/2021,Mason Roberts,mason25@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62984,2,12/29/2021,Miguel Sanchez,miguel72@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62984,3,12/29/2021,Miguel Sanchez,miguel72@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62984,4,12/29/2021,Miguel Sanchez,miguel72@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62984,5,12/29/2021,Miguel Sanchez,miguel72@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62984,6,12/29/2021,Miguel Sanchez,miguel72@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO62984,7,12/29/2021,Miguel Sanchez,miguel72@adventure-works.com,"Racing Socks, M",1,8.99,0.7192
SO62984,1,12/29/2021,Miguel Sanchez,miguel72@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO62946,1,12/29/2021,Ana Griffin,ana19@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62985,1,12/29/2021,Javier Ortega,javier15@adventure-works.com,"Mountain-200 Black, 38",1,2294.99,183.5992
SO62956,1,12/29/2021,Tommy Pal,tommy9@adventure-works.com,"Mountain-400-W Silver, 42",1,769.49,61.5592
SO62956,2,12/29/2021,Tommy Pal,tommy9@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO62956,3,12/29/2021,Tommy Pal,tommy9@adventure-works.com,"Racing Socks, L",1,8.99,0.7192
SO62980,1,12/29/2021,Jessica Williams,jessica49@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62980,2,12/29/2021,Jessica Williams,jessica49@adventure-works.com,"Sport-100 Helmet, Blue",1,34.99,2.7992
SO62989,1,12/29/2021,Meredith Suarez,meredith43@adventure-works.com,"Road-350-W Yellow, 42",1,1700.99,136.0792
SO62989,2,12/29/2021,Meredith Suarez,meredith43@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO62981,1,12/29/2021,Luke Hall,luke51@adventure-works.com,"Mountain-400-W Silver, 38",1,769.49,61.5592
SO62981,2,12/29/2021,Luke Hall,luke51@adventure-works.com,"Women's Mountain Shorts, M",1,69.99,5.5992
SO62981,3,12/29/2021,Luke Hall,luke51@adventure-works.com,"Short-Sleeve Classic Jersey, L",1,53.99,4.3192
SO62981,4,12/29/2021,Luke Hall,luke51@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO62972,1,12/29/2021,Tabitha Smith,tabitha6@adventure-works.com,"Women's Mountain Shorts, L",1,69.99,5.5992
SO62972,2,12/29/2021,Tabitha Smith,tabitha6@adventure-works.com,"Half-Finger Gloves, S",1,24.49,1.9592
SO62978,3,12/29/2021,Martha Zhou,martha8@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62978,1,12/29/2021,Martha Zhou,martha8@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO62978,2,12/29/2021,Martha Zhou,martha8@adventure-works.com,Touring Tire,1,28.99,2.3192
SO62982,1,12/29/2021,Sara Ward,sara13@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO62982,2,12/29/2021,Sara Ward,sara13@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62982,3,12/29/2021,Sara Ward,sara13@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62983,1,12/29/2021,Mary Edwards,mary15@adventure-works.com,"Mountain-200 Silver, 42",1,2319.99,185.5992
SO62983,2,12/29/2021,Mary Edwards,mary15@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62983,3,12/29/2021,Mary Edwards,mary15@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62986,1,12/29/2021,Ashley Johnson,ashley1@adventure-works.com,"Mountain-200 Silver, 46",1,2319.99,185.5992
SO62986,2,12/29/2021,Ashley Johnson,ashley1@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62986,3,12/29/2021,Ashley Johnson,ashley1@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62979,1,12/29/2021,Miguel White,miguel12@adventure-works.com,HL Mountain Tire,1,35,2.8
SO62979,2,12/29/2021,Miguel White,miguel12@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62979,3,12/29/2021,Miguel White,miguel12@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO62964,1,12/29/2021,Jonathan Thomas,jonathan64@adventure-works.com,"Women's Mountain Shorts, M",1,69.99,5.5992
SO62964,2,12/29/2021,Jonathan Thomas,jonathan64@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO62950,1,12/29/2021,Roger Yuan,roger34@adventure-works.com,Touring Tire,1,28.99,2.3192
SO62950,2,12/29/2021,Roger Yuan,roger34@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO62950,3,12/29/2021,Roger Yuan,roger34@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62971,1,12/29/2021,Tyler Smith,tyler3@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62971,2,12/29/2021,Tyler Smith,tyler3@adventure-works.com,"Sport-100 Helmet, Red",1,34.99,2.7992
SO62973,1,12/29/2021,Jimmy Suarez,jimmy23@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO62973,2,12/29/2021,Jimmy Suarez,jimmy23@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62953,1,12/29/2021,Virginia Srini,virginia10@adventure-works.com,"Road-250 Black, 44",1,2443.35,195.468
SO62955,1,12/29/2021,Jeremy Rogers,jeremy45@adventure-works.com,"Mountain-400-W Silver, 38",1,769.49,61.5592
SO62955,2,12/29/2021,Jeremy Rogers,jeremy45@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO62955,3,12/29/2021,Jeremy Rogers,jeremy45@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62991,1,12/29/2021,Carla Sullivan,carla15@adventure-works.com,"Road-250 Black, 58",1,2443.35,195.468
SO62977,1,12/29/2021,Jillian Perez,jillian21@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO62977,2,12/29/2021,Jillian Perez,jillian21@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
SO62965,2,12/29/2021,Morgan Nelson,morgan7@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO62965,1,12/29/2021,Morgan Nelson,morgan7@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62963,3,12/29/2021,Sydney Jenkins,sydney29@adventure-works.com,"Short-Sleeve Classic Jersey, M",1,53.99,4.3192
SO62963,1,12/29/2021,Sydney Jenkins,sydney29@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62963,2,12/29/2021,Sydney Jenkins,sydney29@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62967,2,12/29/2021,Blake Powell,blake56@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO62967,1,12/29/2021,Blake Powell,blake56@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62975,1,12/29/2021,James Long,james25@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62975,2,12/29/2021,James Long,james25@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO62974,1,12/29/2021,Naomi Romero,naomi9@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62974,2,12/29/2021,Naomi Romero,naomi9@adventure-works.com,ML Mountain Tire,1,29.99,2.3992
SO62974,3,12/29/2021,Naomi Romero,naomi9@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62949,1,12/29/2021,Krystal Zimmerman,krystal10@adventure-works.com,"Long-Sleeve Logo Jersey, XL",1,49.99,3.9992
SO62996,1,12/29/2021,Maria Collins,maria46@adventure-works.com,"Road-350-W Yellow, 42",1,1700.99,136.0792
SO62996,2,12/29/2021,Maria Collins,maria46@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO62996,3,12/29/2021,Maria Collins,maria46@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62996,4,12/29/2021,Maria Collins,maria46@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62997,1,12/29/2021,Lauren Clark,lauren37@adventure-works.com,"Road-350-W Yellow, 42",1,1700.99,136.0792
SO62997,2,12/29/2021,Lauren Clark,lauren37@adventure-works.com,"Long-Sleeve Logo Jersey, S",1,49.99,3.9992
SO62969,1,12/29/2021,Dalton White,dalton12@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62951,3,12/29/2021,Ronnie Xu,ronnie10@adventure-works.com,AWC Logo Cap,1,8.99,0.7192
SO62951,4,12/29/2021,Ronnie Xu,ronnie10@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO62951,1,12/29/2021,Ronnie Xu,ronnie10@adventure-works.com,"Mountain-500 Black, 44",1,539.99,43.1992
SO62951,2,12/29/2021,Ronnie Xu,ronnie10@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62952,2,12/29/2021,Derrick Jimï¿½nez,derrick5@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62952,3,12/29/2021,Derrick Jimï¿½nez,derrick5@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62952,1,12/29/2021,Derrick Jimï¿½nez,derrick5@adventure-works.com,"Mountain-500 Black, 52",1,539.99,43.1992
SO62947,2,12/29/2021,Carolyn Torres,carolyn32@adventure-works.com,Water Bottle - 30 oz.,1,4.99,0.3992
SO62947,3,12/29/2021,Carolyn Torres,carolyn32@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62947,1,12/29/2021,Carolyn Torres,carolyn32@adventure-works.com,Mountain Bottle Cage,1,9.99,0.7992
SO62948,1,12/29/2021,Bradley Goel,bradley21@adventure-works.com,"Sport-100 Helmet, Black",1,34.99,2.7992
SO62966,1,12/29/2021,Jack Lopez,jack48@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62966,2,12/29/2021,Jack Lopez,jack48@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62966,3,12/29/2021,Jack Lopez,jack48@adventure-works.com,"Half-Finger Gloves, L",1,24.49,1.9592
SO62954,3,12/29/2021,Suzanne She,suzanne24@adventure-works.com,HL Road Tire,1,32.6,2.608
SO62954,4,12/29/2021,Suzanne She,suzanne24@adventure-works.com,"Long-Sleeve Logo Jersey, L",1,49.99,3.9992
SO62954,1,12/29/2021,Suzanne She,suzanne24@adventure-works.com,"Road-250 Red, 58",1,2443.35,195.468
SO62954,2,12/29/2021,Suzanne She,suzanne24@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO63000,1,12/29/2021,Summer Kapoor,summer1@adventure-works.com,"Road-750 Black, 58",1,539.99,43.1992
SO63000,2,12/29/2021,Summer Kapoor,summer1@adventure-works.com,Road Bottle Cage,1,8.99,0.7192
SO62960,1,12/29/2021,Barry Garcia,barry15@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO62960,2,12/29/2021,Barry Garcia,barry15@adventure-works.com,Road Tire Tube,1,3.99,0.3192
SO62960,3,12/29/2021,Barry Garcia,barry15@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO62959,1,12/29/2021,Emma Price,emma48@adventure-works.com,LL Road Tire,1,21.49,1.7192
SO62987,1,12/29/2021,Mayra Arun,mayra6@adventure-works.com,"Touring-1000 Yellow, 50",1,2384.07,190.7256
SO62987,2,12/29/2021,Mayra Arun,mayra6@adventure-works.com,Touring Tire,1,28.99,2.3192
SO62987,3,12/29/2021,Mayra Arun,mayra6@adventure-works.com,Touring Tire Tube,1,4.99,0.3992
SO62987,4,12/29/2021,Mayra Arun,mayra6@adventure-works.com,Hydration Pack - 70 oz.,1,54.99,4.3992
SO62970,1,12/29/2021,Oscar Hayes,oscar8@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO62970,2,12/29/2021,Oscar Hayes,oscar8@adventure-works.com,Fender Set - Mountain,1,21.98,1.7584
SO62970,3,12/29/2021,Oscar Hayes,oscar8@adventure-works.com,Patch Kit/8 Patches,1,2.29,0.1832
SO63007,1,12/30/2021,Isabella Adams,isabella46@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO63006,1,12/30/2021,Kathleen Moreno,kathleen8@adventure-works.com,ML Road Tire,1,24.99,1.9992
SO63026,1,12/30/2021,Blake Bryant,blake66@adventure-works.com,Mountain Tire Tube,1,4.99,0.3992
SO63026,2,12/30/2021,Blake Bryant,blake66@adventure-works.com,Bike Wash - Dissolver,1,7.95,0.636
